Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,Ausentismo2,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Federal1,Concurrente1,Rural1,Urbana1,Mixta1,porc_m_mesas,porc_h_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,porc_esp_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional
9-DISTRITO FEDERAL-26-3574-C1,DISTRITO FEDERAL,9,26,3574,1,C,0,0,0.333333333,0.318021201,0.342756184,0.325088339,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0.111111111,0.222222222,0.333333333,0,0.36,0.538461538,0.482758621,0.413793103,1,0.327272727,0.538461538,0.4375,0.413793103,1
9-DISTRITO FEDERAL-26-3574-C2,DISTRITO FEDERAL,9,26,3574,2,C,0,0,0.111111111,0.318021201,0.342756184,0.325088339,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.333333333,0.111111111,0.333333333,0.222222222,0,0.36,0.743589744,0.603448276,0.689655172,1,0.327272727,0.743589744,0.546875,0.689655172,1
9-DISTRITO FEDERAL-26-3574-C3,DISTRITO FEDERAL,9,26,3574,3,C,0,0,0.333333333,0.318021201,0.342756184,0.325088339,0.857142857,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0.333333333,0.222222222,0.111111111,0.333333333,0,0.76,0.807692308,0.793103448,0.431034483,1,0.690909091,0.807692308,0.71875,0.431034483,1
9-DISTRITO FEDERAL-26-3575-B,DISTRITO FEDERAL,9,26,3575,1,B,0,0,0.888888889,0.369942197,0.196531792,0.196531792,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.222222222,0.444444444,0.111111111,0.38,0.858974359,0.793103448,0.827586207,1,0.345454545,0.858974359,0.71875,0.827586207,1
9-DISTRITO FEDERAL-26-3575-C1,DISTRITO FEDERAL,9,26,3575,1,C,0,1,0.333333333,0.369942197,0.196531792,0.196531792,0.857142857,0,1,0,0,1,0,1,0,0.888888889,0.111111111,0,0.111111111,0.222222222,0.111111111,0.444444444,0.111111111,0.44,0.743589744,0.603448276,0.620689655,1,0.4,0.743589744,0.546875,0.620689655,1
9-DISTRITO FEDERAL-26-3576-B,DISTRITO FEDERAL,9,26,3576,1,B,0,0,0.333333333,0.523529412,0.152941176,0.152941176,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0,0.111111111,0.555555556,0.333333333,0.58,0.756410256,0.775862069,0.517241379,1,0.527272727,0.756410256,0.703125,0.517241379,1
9-DISTRITO FEDERAL-26-3576-C1,DISTRITO FEDERAL,9,26,3576,1,C,0,0,0.444444444,0.523529412,0.152941176,0.152941176,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0,0,0.888888889,0.111111111,0.62,0.884615385,0.913793103,0.655172414,1,0.563636364,0.884615385,0.828125,0.655172414,1
9-DISTRITO FEDERAL-26-3577-B,DISTRITO FEDERAL,9,26,3577,1,B,0,0,0.222222222,0.43697479,0.193277311,0.193277311,0.714285714,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.222222222,0.444444444,0.333333333,0,0.36,0.871794872,0.5,0.862068966,1,0.327272727,0.871794872,0.453125,0.862068966,1
9-DISTRITO FEDERAL-26-3577-C1,DISTRITO FEDERAL,9,26,3577,1,C,0,0,0.555555556,0.43697479,0.193277311,0.193277311,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.222222222,0.333333333,0.111111111,0.4,0.730769231,0.586206897,0.637931034,1,0.363636364,0.730769231,0.53125,0.637931034,1
9-DISTRITO FEDERAL-26-3578-B,DISTRITO FEDERAL,9,26,3578,1,B,0,0,0.222222222,0.244541485,0.23580786,0.213973799,0.857142857,0,1,0,0,1,0,1,0,0.888888889,0.111111111,0,0,0.222222222,0.222222222,0.333333333,0.222222222,0.4,0.820512821,0.672413793,0.75862069,1,0.363636364,0.820512821,0.609375,0.75862069,1
9-DISTRITO FEDERAL-26-3578-C1,DISTRITO FEDERAL,9,26,3578,1,C,0,1,0.222222222,0.244541485,0.23580786,0.213973799,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.222222222,0.111111111,0.555555556,0.111111111,0.44,0.717948718,0.74137931,0.586206897,1,0.4,0.717948718,0.671875,0.586206897,1
9-DISTRITO FEDERAL-26-3578-C2,DISTRITO FEDERAL,9,26,3578,2,C,0,0,0.222222222,0.244541485,0.23580786,0.213973799,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0,0.333333333,0.333333333,0.222222222,0.38,0.820512821,0.724137931,0.775862069,1,0.345454545,0.820512821,0.65625,0.775862069,1
9-DISTRITO FEDERAL-27-3609-B,DISTRITO FEDERAL,9,27,3609,1,B,0,0,0.333333333,0.023054755,0.213256484,0.207492795,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.111111111,0.111111111,0.38,0.782051282,0.551724138,0.724137931,1,0.345454545,0.782051282,0.5,0.724137931,1
9-DISTRITO FEDERAL-27-3609-C1,DISTRITO FEDERAL,9,27,3609,1,C,0,1,0.888888889,0.023054755,0.213256484,0.207492795,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.444444444,0.222222222,0.111111111,0,0.4,0.743589744,0.637931034,0.655172414,1,0.363636364,0.743589744,0.578125,0.655172414,1
9-DISTRITO FEDERAL-27-3609-C2,DISTRITO FEDERAL,9,27,3609,2,C,0,1,0.555555556,0.023054755,0.213256484,0.207492795,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.555555556,0.111111111,0.333333333,0,0.42,0.653846154,0.534482759,0.517241379,1,0.381818182,0.653846154,0.484375,0.517241379,1
9-DISTRITO FEDERAL-27-3609-C3,DISTRITO FEDERAL,9,27,3609,3,C,0,1,0.444444444,0.023054755,0.213256484,0.207492795,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.42,0.782051282,0.620689655,0.689655172,1,0.381818182,0.782051282,0.5625,0.689655172,1
9-DISTRITO FEDERAL-27-3610-B,DISTRITO FEDERAL,9,27,3610,1,B,0,1,0.333333333,0.035532995,0.324873096,0.228426396,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0,0.666666667,0.222222222,0,0.42,0.692307692,0.672413793,0.568965517,1,0.381818182,0.692307692,0.609375,0.568965517,1
9-DISTRITO FEDERAL-27-3610-C1,DISTRITO FEDERAL,9,27,3610,1,C,0,0,0.333333333,0.035532995,0.324873096,0.228426396,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.42,0.769230769,0.655172414,0.672413793,1,0.381818182,0.769230769,0.59375,0.672413793,1
9-DISTRITO FEDERAL-27-3610-C2,DISTRITO FEDERAL,9,27,3610,2,C,0,0,0.444444444,0.035532995,0.324873096,0.228426396,0.714285714,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.4,0.756410256,0.637931034,0.672413793,1,0.363636364,0.756410256,0.578125,0.672413793,1
9-DISTRITO FEDERAL-27-3611-B,DISTRITO FEDERAL,9,27,3611,1,B,0,0,0.111111111,0.016949153,0.231638418,0.231638418,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.44,0.794871795,0.637931034,0.689655172,1,0.4,0.794871795,0.578125,0.689655172,1
9-DISTRITO FEDERAL-27-3611-C1,DISTRITO FEDERAL,9,27,3611,1,C,0,0,0.444444444,0.016949153,0.231638418,0.231638418,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.444444444,0.111111111,0.111111111,0.44,0.782051282,0.724137931,0.672413793,1,0.4,0.782051282,0.65625,0.672413793,1
9-DISTRITO FEDERAL-27-3612-B,DISTRITO FEDERAL,9,27,3612,1,B,0,1,0.111111111,0.007092199,0.319148936,0.276595745,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.555555556,0,0.111111111,0.4,0.807692308,0.724137931,0.74137931,1,0.363636364,0.807692308,0.65625,0.74137931,1
9-DISTRITO FEDERAL-27-3612-C1,DISTRITO FEDERAL,9,27,3612,1,C,0,1,0.111111111,0.007092199,0.319148936,0.276595745,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.38,0.512820513,0.5,0.362068966,1,0.345454545,0.512820513,0.453125,0.362068966,1
9-DISTRITO FEDERAL-27-3613-B,DISTRITO FEDERAL,9,27,3613,1,B,0,1,0,0.015228426,0.284263959,0.284263959,0.714285714,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.444444444,0.111111111,0.111111111,0.38,0.653846154,0.586206897,0.551724138,1,0.345454545,0.653846154,0.53125,0.551724138,1
9-DISTRITO FEDERAL-27-3613-C1,DISTRITO FEDERAL,9,27,3613,1,C,0,1,0.111111111,0.015228426,0.284263959,0.284263959,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.679487179,0.517241379,0.586206897,1,0.345454545,0.679487179,0.46875,0.586206897,1
9-DISTRITO FEDERAL-27-3613-C2,DISTRITO FEDERAL,9,27,3613,2,C,0,1,0,0.015228426,0.284263959,0.284263959,0.714285714,0,1,0,0,1,0,1,0,0.222222222,0.777777778,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.38,0.782051282,0.724137931,0.724137931,1,0.345454545,0.782051282,0.65625,0.724137931,1
9-DISTRITO FEDERAL-27-3614-B,DISTRITO FEDERAL,9,27,3614,1,B,0,1,0.888888889,0.141618497,0.436416185,0.219653179,0.571428571,0,1,0,0,1,0,0,1,0.666666667,0.333333333,0,0,0.444444444,0.333333333,0.111111111,0.111111111,0.44,0.807692308,0.706896552,0.706896552,1,0.4,0.807692308,0.640625,0.706896552,1
9-DISTRITO FEDERAL-27-3614-C1,DISTRITO FEDERAL,9,27,3614,1,C,0,0,1,0.141618497,0.436416185,0.219653179,0.571428571,0,0,1,0,1,0,0,1,0.555555556,0.444444444,0,0,0.333333333,0.333333333,0.333333333,0,0.58,0.743589744,0.775862069,0.5,1,0.527272727,0.743589744,0.703125,0.5,1
9-DISTRITO FEDERAL-27-3614-C2,DISTRITO FEDERAL,9,27,3614,2,C,0,1,1,0.141618497,0.436416185,0.219653179,0.571428571,0,0,1,0,1,0,0,1,0.777777778,0.222222222,0,0,0.111111111,0.777777778,0,0.111111111,0.38,0.487179487,0.482758621,0.327586207,1,0.345454545,0.487179487,0.4375,0.327586207,1
9-DISTRITO FEDERAL-27-3614-C3,DISTRITO FEDERAL,9,27,3614,3,C,0,1,1,0.141618497,0.436416185,0.219653179,0.571428571,0,1,0,0,1,0,0,1,0.444444444,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.36,0.794871795,0.655172414,0.75862069,1,0.327272727,0.794871795,0.59375,0.75862069,1
9-DISTRITO FEDERAL-27-3615-B,DISTRITO FEDERAL,9,27,3615,1,B,0,0,0.222222222,0.137313433,0.504477612,0.241791045,0.571428571,0,0,1,0,1,0,0,1,0.777777778,0.222222222,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.564102564,0.482758621,0.431034483,1,0.345454545,0.564102564,0.4375,0.431034483,1
9-DISTRITO FEDERAL-27-3615-C1,DISTRITO FEDERAL,9,27,3615,1,C,0,0,0.888888889,0.137313433,0.504477612,0.241791045,0.571428571,0,0,1,0,1,0,0,1,0.888888889,0.111111111,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.42,0.717948718,0.672413793,0.603448276,1,0.381818182,0.717948718,0.609375,0.603448276,1
9-DISTRITO FEDERAL-27-3615-C2,DISTRITO FEDERAL,9,27,3615,2,C,0,0,0.333333333,0.137313433,0.504477612,0.241791045,0.571428571,0,0,1,0,1,0,0,1,0.666666667,0.333333333,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.38,0.717948718,0.586206897,0.637931034,1,0.345454545,0.717948718,0.53125,0.637931034,1
9-DISTRITO FEDERAL-27-3615-C3,DISTRITO FEDERAL,9,27,3615,3,C,0,0,0.666666667,0.137313433,0.504477612,0.241791045,0.571428571,0,0,1,0,1,0,0,1,0.666666667,0.333333333,0.111111111,0,0.222222222,0.444444444,0.222222222,0,0.4,0.730769231,0.586206897,0.637931034,1,0.363636364,0.730769231,0.53125,0.637931034,1
9-DISTRITO FEDERAL-27-3616-B,DISTRITO FEDERAL,9,27,3616,1,B,0,0,0.333333333,0.086956522,0.409937888,0.248447205,0.571428571,0,1,0,0,1,0,0,1,0.888888889,0.111111111,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.692307692,0.655172414,0.603448276,1,0.345454545,0.692307692,0.59375,0.603448276,1
9-DISTRITO FEDERAL-27-3616-C1,DISTRITO FEDERAL,9,27,3616,1,C,0,0,0.333333333,0.086956522,0.409937888,0.248447205,0.571428571,1,0,0,0,1,0,0,1,0.666666667,0.333333333,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.44,0.782051282,0.672413793,0.672413793,1,0.4,0.782051282,0.609375,0.672413793,1
9-DISTRITO FEDERAL-27-3616-C2,DISTRITO FEDERAL,9,27,3616,2,C,0,0,0.111111111,0.086956522,0.409937888,0.248447205,0.571428571,0,1,0,0,1,0,0,1,0.555555556,0.444444444,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.36,0.807692308,0.620689655,0.775862069,1,0.327272727,0.807692308,0.5625,0.775862069,1
9-DISTRITO FEDERAL-27-3616-C3,DISTRITO FEDERAL,9,27,3616,3,C,0,0,0.333333333,0.086956522,0.409937888,0.248447205,0.571428571,1,0,0,0,1,0,0,1,0.888888889,0.111111111,0,0.111111111,0.222222222,0.222222222,0.444444444,0,0.46,0.794871795,0.75862069,0.672413793,1,0.418181818,0.794871795,0.6875,0.672413793,1
9-DISTRITO FEDERAL-27-3617-B,DISTRITO FEDERAL,9,27,3617,1,B,0,0,0.555555556,0.237735849,0.498113208,0.222641509,0.428571429,0,1,0,0,1,0,0,1,0.666666667,0.333333333,0,0,0.222222222,0.111111111,0.444444444,0.222222222,0.44,0.769230769,0.655172414,0.655172414,1,0.4,0.769230769,0.59375,0.655172414,1
9-DISTRITO FEDERAL-27-3617-C1,DISTRITO FEDERAL,9,27,3617,1,C,0,0,0.555555556,0.237735849,0.498113208,0.222641509,0.428571429,1,0,0,0,1,0,0,1,0.666666667,0.333333333,0,0,0.222222222,0.222222222,0.555555556,0,0.42,0.794871795,0.672413793,0.706896552,1,0.381818182,0.794871795,0.609375,0.706896552,1
9-DISTRITO FEDERAL-27-3617-C2,DISTRITO FEDERAL,9,27,3617,2,C,0,0,0.333333333,0.237735849,0.498113208,0.222641509,0.428571429,1,0,0,0,1,0,0,1,0.555555556,0.444444444,0,0,0.333333333,0.222222222,0.444444444,0,0.4,0.769230769,0.655172414,0.689655172,1,0.363636364,0.769230769,0.59375,0.689655172,1
9-DISTRITO FEDERAL-27-3618-B,DISTRITO FEDERAL,9,27,3618,1,B,0,0,0.555555556,0.150877193,0.473684211,0.235087719,0.428571429,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.111111111,0.333333333,0.444444444,0.111111111,0.42,0.679487179,0.603448276,0.551724138,1,0.381818182,0.679487179,0.546875,0.551724138,1
9-DISTRITO FEDERAL-27-3618-C1,DISTRITO FEDERAL,9,27,3618,1,C,0,1,1.111111111,0.150877193,0.473684211,0.235087719,0.428571429,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0,0.222222222,0.666666667,0,0.4,0.602564103,0.448275862,0.465517241,1,0.363636364,0.602564103,0.40625,0.465517241,1
9-DISTRITO FEDERAL-27-3619-B,DISTRITO FEDERAL,9,27,3619,1,B,0,1,0.666666667,0.10460251,0.506276151,0.221757322,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.111111111,0.333333333,0.444444444,0,0.38,0.576923077,0.448275862,0.448275862,1,0.345454545,0.576923077,0.40625,0.448275862,1
9-DISTRITO FEDERAL-27-3619-C1,DISTRITO FEDERAL,9,27,3619,1,C,0,0,0.555555556,0.10460251,0.506276151,0.221757322,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.4,0.846153846,0.586206897,0.793103448,1,0.363636364,0.846153846,0.53125,0.793103448,1
9-DISTRITO FEDERAL-27-3619-C2,DISTRITO FEDERAL,9,27,3619,2,C,0,0,0.111111111,0.10460251,0.506276151,0.221757322,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.38,0.679487179,0.620689655,0.586206897,1,0.345454545,0.679487179,0.5625,0.586206897,1
9-DISTRITO FEDERAL-27-3620-B,DISTRITO FEDERAL,9,27,3620,1,B,0,0,0.222222222,0.021686747,0.440963855,0.21686747,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.4,0.692307692,0.568965517,0.586206897,1,0.363636364,0.692307692,0.515625,0.586206897,1
9-DISTRITO FEDERAL-27-3620-C1,DISTRITO FEDERAL,9,27,3620,1,C,0,0,0.111111111,0.021686747,0.440963855,0.21686747,0.714285714,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.38,0.679487179,0.603448276,0.586206897,1,0.345454545,0.679487179,0.546875,0.586206897,1
9-DISTRITO FEDERAL-27-3620-C2,DISTRITO FEDERAL,9,27,3620,2,C,0,1,0.333333333,0.021686747,0.440963855,0.21686747,0.714285714,0,1,0,0,1,0,1,0,0.222222222,0.777777778,0,0,0.333333333,0.555555556,0.111111111,0,0.36,0.576923077,0.482758621,0.465517241,1,0.327272727,0.576923077,0.4375,0.465517241,1
9-DISTRITO FEDERAL-27-3620-C3,DISTRITO FEDERAL,9,27,3620,3,C,0,1,0.555555556,0.021686747,0.440963855,0.21686747,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.444444444,0.111111111,0,0.4,0.641025641,0.551724138,0.517241379,1,0.363636364,0.641025641,0.5,0.517241379,1
9-DISTRITO FEDERAL-27-3620-C4,DISTRITO FEDERAL,9,27,3620,4,C,0,1,1,0.021686747,0.440963855,0.21686747,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.555555556,0.111111111,0,0.38,0.782051282,0.551724138,0.724137931,1,0.345454545,0.782051282,0.5,0.724137931,1
9-DISTRITO FEDERAL-27-3621-B,DISTRITO FEDERAL,9,27,3621,1,B,0,1,0,0.033783784,0.412162162,0.27027027,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.333333333,0.555555556,0.111111111,0,0.38,0.705128205,0.586206897,0.620689655,1,0.345454545,0.705128205,0.53125,0.620689655,1
9-DISTRITO FEDERAL-27-3621-C1,DISTRITO FEDERAL,9,27,3621,1,C,0,1,0.555555556,0.033783784,0.412162162,0.27027027,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.333333333,0.444444444,0,0.38,0.641025641,0.534482759,0.534482759,1,0.345454545,0.641025641,0.484375,0.534482759,1
9-DISTRITO FEDERAL-27-3622-B,DISTRITO FEDERAL,9,27,3622,1,B,0,0,0.111111111,0.007272727,0.450909091,0.207272727,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.4,0.846153846,0.689655172,0.793103448,1,0.363636364,0.846153846,0.625,0.793103448,1
9-DISTRITO FEDERAL-27-3622-C1,DISTRITO FEDERAL,9,27,3622,1,C,0,0,0.333333333,0.007272727,0.450909091,0.207272727,0.714285714,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.222222222,0.222222222,0.333333333,0,0.38,0.833333333,0.689655172,0.793103448,1,0.345454545,0.833333333,0.625,0.793103448,1
9-DISTRITO FEDERAL-27-3622-C2,DISTRITO FEDERAL,9,27,3622,2,C,0,0,0.111111111,0.007272727,0.450909091,0.207272727,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0.111111111,0.111111111,0.222222222,0.333333333,0.222222222,0,0.38,0.628205128,0.637931034,0.517241379,1,0.345454545,0.628205128,0.578125,0.517241379,1
9-DISTRITO FEDERAL-27-3623-B,DISTRITO FEDERAL,9,27,3623,1,B,0,1,0.555555556,0.191489362,0.5,0.219858156,0.428571429,0,1,0,0,1,0,0,1,0.555555556,0.444444444,0,0,0.333333333,0.222222222,0.444444444,0,0.42,0.679487179,0.568965517,0.551724138,1,0.381818182,0.679487179,0.515625,0.551724138,1
9-DISTRITO FEDERAL-27-3623-C1,DISTRITO FEDERAL,9,27,3623,1,C,0,1,0.444444444,0.191489362,0.5,0.219858156,0.428571429,1,0,0,0,1,0,0,1,0.444444444,0.555555556,0,0.222222222,0.222222222,0.222222222,0.333333333,0,0.44,0.730769231,0.517241379,0.603448276,1,0.4,0.730769231,0.46875,0.603448276,1
9-DISTRITO FEDERAL-27-3623-C2,DISTRITO FEDERAL,9,27,3623,2,C,0,0,0.555555556,0.191489362,0.5,0.219858156,0.428571429,1,0,0,0,1,0,0,1,0.666666667,0.333333333,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.38,0.641025641,0.637931034,0.534482759,1,0.345454545,0.641025641,0.578125,0.534482759,1
9-DISTRITO FEDERAL-27-3624-B,DISTRITO FEDERAL,9,27,3624,1,B,0,0,0.888888889,0.085365854,0.308943089,0.219512195,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.555555556,0.222222222,0,0.4,0.743589744,0.672413793,0.655172414,1,0.363636364,0.743589744,0.609375,0.655172414,1
9-DISTRITO FEDERAL-27-3624-C1,DISTRITO FEDERAL,9,27,3624,1,C,0,1,0.555555556,0.085365854,0.308943089,0.219512195,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.705128205,0.551724138,0.620689655,1,0.345454545,0.705128205,0.5,0.620689655,1
9-DISTRITO FEDERAL-27-3624-C2,DISTRITO FEDERAL,9,27,3624,2,C,0,0,0.555555556,0.085365854,0.308943089,0.219512195,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.44,0.628205128,0.586206897,0.465517241,1,0.4,0.628205128,0.53125,0.465517241,1
9-DISTRITO FEDERAL-27-3625-B,DISTRITO FEDERAL,9,27,3625,1,B,0,0,0.111111111,0.012987013,0.294372294,0.268398268,0.428571429,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.111111111,0.333333333,0.111111111,0.46,0.756410256,0.655172414,0.620689655,1,0.418181818,0.756410256,0.59375,0.620689655,1
9-DISTRITO FEDERAL-27-3625-C1,DISTRITO FEDERAL,9,27,3625,1,C,0,0,0.111111111,0.012987013,0.294372294,0.268398268,0.428571429,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.4,0.807692308,0.706896552,0.74137931,1,0.363636364,0.807692308,0.640625,0.74137931,1
9-DISTRITO FEDERAL-27-3625-C2,DISTRITO FEDERAL,9,27,3625,2,C,0,0,0.333333333,0.012987013,0.294372294,0.268398268,0.428571429,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.222222222,0.444444444,0,0.44,0.602564103,0.603448276,0.431034483,1,0.4,0.602564103,0.546875,0.431034483,1
9-DISTRITO FEDERAL-27-3626-B,DISTRITO FEDERAL,9,27,3626,1,B,0,0,0.555555556,0.0657277,0.215962441,0.215962441,0.857142857,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.42,0.717948718,0.551724138,0.603448276,1,0.381818182,0.717948718,0.5,0.603448276,1
9-DISTRITO FEDERAL-27-3626-C1,DISTRITO FEDERAL,9,27,3626,1,C,0,0,0.444444444,0.0657277,0.215962441,0.215962441,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.333333333,0,0.111111111,0.555555556,0,0.48,0.576923077,0.603448276,0.362068966,1,0.436363636,0.576923077,0.546875,0.362068966,1
9-DISTRITO FEDERAL-27-3626-C2,DISTRITO FEDERAL,9,27,3626,2,C,0,0,0.555555556,0.0657277,0.215962441,0.215962441,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.333333333,0.222222222,0.222222222,0.222222222,0,0.42,0.769230769,0.689655172,0.672413793,1,0.381818182,0.769230769,0.625,0.672413793,1
9-DISTRITO FEDERAL-27-3627-B,DISTRITO FEDERAL,9,27,3627,1,B,0,0,1,0.115853659,0.573170732,0.223577236,0.857142857,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.666666667,0.111111111,0,0.56,0.807692308,0.74137931,0.603448276,1,0.509090909,0.807692308,0.671875,0.603448276,1
9-DISTRITO FEDERAL-27-3627-C1,DISTRITO FEDERAL,9,27,3627,1,C,0,0,0.333333333,0.115853659,0.573170732,0.223577236,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.692307692,0.568965517,0.603448276,1,0.345454545,0.692307692,0.515625,0.603448276,1
9-DISTRITO FEDERAL-27-3627-C2,DISTRITO FEDERAL,9,27,3627,2,C,0,0,0.333333333,0.115853659,0.573170732,0.223577236,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0,0.222222222,0.555555556,0.222222222,0,0.4,0.769230769,0.637931034,0.689655172,1,0.363636364,0.769230769,0.578125,0.689655172,1
9-DISTRITO FEDERAL-27-3627-C3,DISTRITO FEDERAL,9,27,3627,3,C,0,1,0.444444444,0.115853659,0.573170732,0.223577236,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0,0.111111111,0.444444444,0.444444444,0,0.4,0.602564103,0.551724138,0.465517241,1,0.363636364,0.602564103,0.5,0.465517241,1
9-DISTRITO FEDERAL-27-3627-C4,DISTRITO FEDERAL,9,27,3627,4,C,0,0,0.888888889,0.115853659,0.573170732,0.223577236,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.111111111,0.555555556,0.333333333,0,0.36,0.666666667,0.603448276,0.586206897,1,0.327272727,0.666666667,0.546875,0.586206897,1
